w,h,Background,Inflammatory infiltration,Adipose tissue,Sweat gland,Hair follicles,Dermis,Sebaceous gland,Epidermis,Blood vessels,Muscle
185,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,48,0.7838101983070374,0.002600329462438822,0.0178183913230896,0.0017419562209397554,0.018121618777513504,0.002317954320460558,0.0010473686270415783,0.008544059470295906,0.016010250896215442,0.1479879468679428
197,48,0.76897794008255,0.006263303104788065,0.021165866404771805,0.002072227420285344,0.010089943185448648,0.003173813689500093,0.0014182755257934332,0.0058169886469841,0.01937190257012844,0.16164979338645935
198,48,0.7444047927856445,0.007730369456112385,0.02261204645037651,0.0017885562265291808,0.008740348741412163,0.003271996276453137,0.0014303060015663507,0.005609462969005108,0.018787305802106857,0.18562491238117215
199,48,0.7333167195320129,0.007297237403690816,0.0216999389231205,0.0014832630986347795,0.00801190547645092,0.0026998009998351336,0.001161891152150929,0.005225153174251318,0.019074050709605217,0.20002999901771545
200,48,0.7393752336502075,0.010541224852204323,0.01866811141371727,0.0017667422071099281,0.00608204724267125,0.0033229757100343704,0.0013134244363754988,0.004530487582087517,0.018448323011398315,0.1959514319896698
201,48,0.7667804956436157,0.009510865435004234,0.023799264803528786,0.0023471377789974213,0.008639974519610405,0.003410167992115021,0.0014643408358097074,0.005788289476186037,0.020241349935531616,0.1580181121826172
202,48,0.7605842351913452,0.006882529705762863,0.031348589807748795,0.002200049813836813,0.01055553276091814,0.003168740076944232,0.0015942342579364774,0.00977380108088255,0.025591498240828514,0.14830084145069122
203,48,0.6571838855743408,0.007724341936409473,0.03697950392961502,0.0016951216384768484,0.018151119351387024,0.0027960254810750484,0.0023839022032916546,0.09287266433238983,0.02364462986588478,0.15656879544258118
204,48,0.5227090716362001,0.006669095251709223,0.053209476172924035,0.002528620883822441,0.06887505948543549,0.002895020414143801,0.002760678995400667,0.2170049250125885,0.01833147183060646,0.1050165444612503
205,48,0.3147254586219788,0.0047372961416840545,0.01662295684218407,0.003240570425987244,0.1322680413722992,0.002010041382163763,0.005619156174361707,0.461862325668335,0.009178487583994864,0.049735672771930695
206,48,0.1633703112602234,0.012320310808718204,0.004979931749403478,0.0022467102389782667,0.22930285334587094,0.012146576307713984,0.013229504227638243,0.5576291084289551,0.0011043103877454996,0.003670354140922427
207,48,0.0009245275286957623,0.010486525483429432,0.00015563661872874943,0.0012502891477197409,0.2313472479581833,0.017383385449647903,0.005990874022245407,0.7299391627311707,0.0005162493325769901,0.002006053226068616
208,48,0.00027825511642731726,0.009157652035355568,0.00010001751070376486,0.0006909505464136599,0.18227533996105194,0.18717610836029053,0.0038048885762691493,0.6094192266464233,0.0008060469990596175,0.0062915971502661705
209,48,0.00017932199989445508,0.014724333770573141,6.237460183911026e-05,0.0005538471741601825,0.09296683967113496,0.40291014313697815,0.0031743762083351608,0.4774219989776611,0.00103508192114532,0.006971760652959347
210,48,0.00015674522728659213,0.010008662007749079,6.794974615331739e-05,0.00027285143733024597,0.4822405874729157,0.1979157030582428,0.009238660335540771,0.2980615496635437,0.00037363849696703255,0.001663709757849574
211,48,0.0011280488688498735,0.06536470353603363,0.0006809745100326836,0.003686310257762671,0.5355510115623474,0.21268215775489807,0.03459080308675766,0.13888783752918246,0.002227872144430876,0.0052002156153321275
212,48,0.0011266632936894894,0.05511345714330673,0.0005228299414739013,0.003904798999428749,0.6168308258056641,0.17316770553588867,0.025851238518953323,0.12065056711435318,0.001232451875694096,0.0015994894783943892
213,48,0.00019131404405925426,0.0022132524754852057,8.41943528939737e-06,0.0005746710812672973,0.8945070505142212,0.0004291299264878034,0.005374620668590069,0.0961715504527092,7.795517012709752e-05,0.0004520665388554335
214,48,0.0006769578903913497,0.19733314216136927,0.0009649619460105896,0.009915809147059916,0.4857816100120544,0.218407541513443,0.016937445849180218,0.05399597808718681,0.0036106188781559467,0.012375933118164541
215,48,0.0006703991093672812,0.2698593735694885,0.0013485728995874526,0.01495956629514694,0.22078688442707065,0.3862966895103455,0.019837966188788414,0.07165762782096863,0.005506346467882396,0.009076575748622416
216,48,0.00023934475029818716,0.16484832763671875,0.0007778050494380295,0.0045292163267731675,0.008157091215252876,0.7975026369094849,0.0026212818920612327,0.002917163772508502,0.003875533118844032,0.014531552791595459
217,48,0.0013174498453736305,0.11861983686685562,0.0008527769823558629,0.004422128200531006,0.39216113090515137,0.3782747387886048,0.03178996592760086,0.06368391215801239,0.0025816881097853184,0.006296365521848203
218,48,0.001519138808362186,0.4187739789485931,0.0018497298005968328,0.01063923817127943,0.2692146897315979,0.2039560079574585,0.028207749128341675,0.038264460861682885,0.004980789497494698,0.02259419485926628
219,48,0.0002645491040311754,0.8000432848930359,0.000780693837441504,0.0063781202770769605,0.009681629948318005,0.16473568975925446,0.002555998740717769,0.0018187891691923141,0.0018380262190476058,0.011903179809451105
220,48,0.0035894040483981367,0.3880675733089447,0.0008890377357602119,0.00750480219721794,0.5387778282165527,0.007230239454656839,0.019429758191108704,0.028223916888237003,0.003581168595701456,0.0027062525041401386
221,48,0.0015375708462670445,0.11947121471166612,0.0006716940551996231,0.007056879810988903,0.7176005840301514,0.049311868846416466,0.0377134382724762,0.056891836225986474,0.0024292052257806067,0.007315726485103369
222,48,0.0009227730333805084,0.3096087872982025,0.006488428451120853,0.0203446876257658,0.14949464797973633,0.3051727414131165,0.04036621004343033,0.03255211561918259,0.06701400130987167,0.06803559511899948
223,48,0.0005857585929334164,0.09279773384332657,0.00410699937492609,0.014551922678947447,0.007141313515603542,0.5365539193153381,0.19772127270698547,0.00052456563571468,0.08387960493564606,0.06213686987757683
224,48,0.00019910202536266297,0.034451089799404144,0.0005781432264484465,0.007253750227391721,0.5131491422653198,0.20696763694286344,0.21302688121795652,0.011281222105026243,0.004166912287473679,0.008926053531467916
225,48,0.001475025317631662,0.2630904316902161,0.005840066820383072,0.02528098784387112,0.4492897391319275,0.1531713306903839,0.028842220082879063,0.01545213721692562,0.002428338397294283,0.05512968450784683
226,48,0.01713409274816513,0.469499260187149,0.02837853506207466,0.03750407323241234,0.026957442983984947,0.2576730847358704,0.03758139535784722,0.0071750832721591,0.012933251447975636,0.10516373068094254
227,48,0.01882859691977501,0.23314937949180606,0.03383437544107437,0.05354632064700127,0.06941751390695572,0.3065941333770752,0.2015497982501984,0.006104128435254097,0.021853839978575703,0.055121928453445435
228,48,0.0008027931908145548,0.13560223579406738,0.003718694671988487,0.17613108456134796,0.017729088664054867,0.4361660480499268,0.16837596893310547,0.0011999547714367509,0.011484663002192974,0.048789482563734055
229,48,0.001015972113236785,0.4614735245704651,0.006030548363924026,0.22226345539093015,0.011407438665628431,0.2226257622241974,0.01472998131066561,0.0009607248939573764,0.006448280066251755,0.05304434150457382
230,48,0.0010999919613823297,0.3802847266197205,0.007070675492286681,0.10047775506973268,0.20244169235229487,0.2163667976856232,0.015573455020785332,0.01173907145857811,0.008226627483963966,0.056719202548265464
231,48,0.000984133570455015,0.11827068030834198,0.002467707497999072,0.017225435003638268,0.18759603798389435,0.6095434427261353,0.011282211169600487,0.010511500760912895,0.015358010306954384,0.026760939508676532
232,48,0.0006282658432610332,0.09523899108171464,0.0026157977990806107,0.017774280160665512,0.3773715198040009,0.4593095183372498,0.016827486455440518,0.0026684212498366837,0.007892010733485222,0.01967374980449676
233,48,0.0014683700865134595,0.06822218000888823,0.025925034657120705,0.03418055921792984,0.4247298240661621,0.23850563168525696,0.013493088074028492,0.0033504138700664048,0.12709704041481018,0.06302784383296968
234,48,0.025063375011086464,0.04146163538098335,0.07996487617492676,0.021234855055809018,0.0026984349824488163,0.4314506053924561,0.002934049349278212,0.0008893340709619224,0.3032589852809906,0.09104382246732713
235,48,0.14623543620109558,0.01587182655930519,0.21508951485157013,0.02185150794684887,0.03258661925792694,0.25144001841545105,0.002917523728683591,0.007339583244174719,0.2326299399137497,0.07403797656297684
236,48,0.480107456445694,0.009225646033883095,0.1984709054231644,0.019854271784424785,0.05622532218694687,0.022317107766866684,0.003685331670567393,0.03712340816855431,0.08717186748981476,0.08581871539354324
237,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,49,0.7629636526107788,0.007921944372355938,0.01944746449589729,0.00168500910513103,0.007070861756801604,0.003384467214345932,0.0016196349170058966,0.005349249579012394,0.021915104240179062,0.16864259541034698
42,49,0.7777808904647827,0.007399392314255238,0.020209670066833496,0.0017117310781031847,0.006166445557028054,0.0031173643656075,0.0014356609899550676,0.004874346777796745,0.018662011250853542,0.15864238142967224
43,49,0.7594361901283264,0.00965076219290495,0.02076089195907116,0.0016918592154979706,0.005309089086949825,0.0032861463259905572,0.0015550188254565,0.004621927160769701,0.02137125097215176,0.17231687903404236
44,49,0.7492103576660156,0.009704416617751122,0.01894148625433445,0.0015667997067794206,0.004914482589811087,0.003314526751637459,0.001740344800055027,0.0039962311275303355,0.022795714437961582,0.18381559848785398
45,49,0.7395302057266235,0.009757918305695057,0.020269431173801426,0.0014993452932685616,0.006443992257118225,0.0033489286433905363,0.0016244609141722322,0.0048215887509286395,0.021167075261473656,0.1915370374917984
46,49,0.7570424079895021,0.010639934800565245,0.02033671922981739,0.0014643976464867592,0.0064916908740997314,0.0037234320770949134,0.001359668211080134,0.0051615359261631966,0.01964494958519936,0.1741352379322052
47,49,0.7460847496986389,0.009700237773358822,0.020930668339133263,0.0017539411783218384,0.005787649191915989,0.003448829753324389,0.0014317445456981661,0.0039691985584795475,0.022489501163363457,0.18440349400043488
48,49,0.7536734342575073,0.010445705614984035,0.023370958864688873,0.0019091482972726226,0.005715178791433573,0.0038874302990734577,0.0015205057570710778,0.00385713716968894,0.021673833951354027,0.17394672334194186
49,49,0.7629669904708862,0.009945910423994064,0.02165587618947029,0.0016364941839128733,0.006678640842437744,0.003635931061580777,0.001420378452166915,0.004712982568889856,0.02056948468089104,0.1667773276567459
50,49,0.7513716220855713,0.0069403089582920074,0.021198375150561333,0.001568618812598288,0.006566689815372229,0.0028734297957271338,0.0012207364197820425,0.0047269007191061965,0.02073263004422188,0.18280062079429624
51,49,0.7418375015258789,0.008291269652545452,0.021836433559656143,0.001593575463630259,0.007251780480146408,0.0035586692392826076,0.001255813636817038,0.005123536102473736,0.02246812358498573,0.18678328394889832
52,49,0.744360089302063,0.007072193082422019,0.028670430183410645,0.0024794137571007013,0.007585936691612004,0.0033836588263511658,0.0014616302214562893,0.005434858612716198,0.02636282704770565,0.1731889545917511
53,49,0.7664297819137573,0.008876768872141838,0.028891980648040768,0.0020127161405980587,0.006329554133117199,0.0033187947701662783,0.0014523777645081284,0.004888468887656927,0.022804174572229385,0.15499535202980042
54,49,0.7436447739601135,0.009277438744902609,0.02231517992913723,0.0015348889864981177,0.007547980640083551,0.0036774240434169774,0.001523632206954062,0.0050573842599987975,0.02051660791039467,0.18490472435951236
55,49,0.7394676804542542,0.010541154071688652,0.019928880035877228,0.0016709368210285902,0.007365485187619924,0.003704836126416922,0.00162379106041044,0.004762203432619572,0.02024649083614349,0.1906885951757431
56,49,0.7566791772842407,0.009409540332853794,0.02069622464478016,0.001738081919029355,0.005649636499583721,0.003521168138831854,0.001444027991965413,0.003919689450412989,0.0204048790037632,0.17653760313987732
57,49,0.7626605033874512,0.008030365221202374,0.022118275985121727,0.001655478961765766,0.005407073535025121,0.0032273083925247192,0.0015142422635108232,0.0045895567163825035,0.023844895884394646,0.16695234179496765
58,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,49,0.7681111693382263,0.00934445671737194,0.026540983468294144,0.0014911005273461342,0.004706709645688535,0.003243268933147192,0.0013347081840038302,0.003781451378017664,0.02235044725239277,0.15909568965435028
102,49,0.7593720555305481,0.008353618904948235,0.02182414010167122,0.0015265203546732664,0.0060683656483888635,0.0032700696028769016,0.0015721179079264402,0.004148551728576422,0.01932986080646515,0.17453467845916748
103,49,0.741373598575592,0.00880536250770092,0.029457842931151387,0.002050054492428899,0.005901499651372433,0.0034032419789582487,0.00166625645942986,0.004903639666736126,0.028021205216646198,0.17441730201244354
104,49,0.738749623298645,0.008422188460826874,0.026345396414399147,0.001921061659231782,0.005543817300349474,0.0027146220672875643,0.0014598995912820099,0.0042248242534697064,0.030220067128539082,0.18039847910404205
105,49,0.7795791625976562,0.006911616772413254,0.023472994565963745,0.0018410393968224523,0.005497877951711415,0.0025850513484328985,0.0012521987082436679,0.0037923813797533508,0.018428312614560127,0.15663933753967285
106,49,0.8068448305130005,0.0071093058213591576,0.03035593405365944,0.001736264443024993,0.005851338151842357,0.003076185472309589,0.0012395937228575347,0.004623045679181814,0.02086322940886021,0.11830023676156998
107,49,0.8056390881538391,0.006669353693723679,0.029630417004227638,0.002076503587886691,0.0075480928644537934,0.002639730693772435,0.0012948131188750267,0.0056274957023561,0.01810133270919323,0.12077317386865614
108,49,0.7531229257583618,0.009042295627295973,0.024581417441368103,0.0016515760216861965,0.00376695254817605,0.002709678839892149,0.0012485856423154473,0.003865191014483571,0.020965199917554852,0.1790461242198944
109,49,0.7507966160774231,0.007264685817062855,0.027147555723786358,0.0014781818026676776,0.0064350650645792476,0.002938329242169857,0.0013576459605246782,0.0072351791895926,0.022089386358857155,0.17325744032859802
110,49,0.624758243560791,0.006429176777601242,0.03175956755876541,0.0016586811980232596,0.04741223901510239,0.003199589904397726,0.001537862466648221,0.12463407218456267,0.020217493176460263,0.1383930742740631
111,49,0.4853795468807221,0.0063807270489633075,0.04245830327272415,0.0016606083372607827,0.09380973130464554,0.003662848379462957,0.0025307009927928448,0.24268440902233124,0.01843378320336342,0.10299935191869736
112,49,0.4604915678501129,0.0054190894588828096,0.024564171209931374,0.0013471548445522785,0.07029319554567337,0.003147333860397339,0.002543008653447032,0.3188067972660065,0.01220029219985008,0.1011873111128807
113,49,0.3649680316448212,0.0044528981670737275,0.03447286412119865,0.002160125877708197,0.06774808466434479,0.0031719324178993698,0.005534266587346792,0.4023479819297791,0.01175460871309042,0.1033891588449478
114,49,0.3143041431903839,0.003809095127508044,0.059201844036579125,0.0020428672432899475,0.09813899546861647,0.0024405724834650755,0.0044508930295705795,0.4022595882415772,0.021724207326769832,0.091627798974514
115,49,0.23688462376594546,0.0036343068350106478,0.08780713379383087,0.008036275394260883,0.157888263463974,0.003641329705715179,0.005377037450671196,0.3893277049064636,0.03213002905249596,0.0752733126282692
116,49,0.10533425956964493,0.006385998334735632,0.05063290148973465,0.014037391170859335,0.19891008734703064,0.04030231386423111,0.011070756241679192,0.5390647649765015,0.010318702086806296,0.02394280768930912
117,49,0.003296647220849991,0.021149206906557083,0.0012198195327073336,0.006010635755956173,0.1220092549920082,0.4105187356472016,0.013014164753258228,0.41306710243225103,0.004505606833845377,0.005208807997405529
118,49,0.00016782872262410817,0.022688701748847958,0.0003315120120532811,0.002444432582706213,0.4156995713710785,0.3488800525665283,0.009350716136395931,0.1958745121955872,0.002134207868948579,0.002428444568067789
119,49,8.497856470057741e-05,0.005348876118659972,3.7283982237568125e-05,0.0005316649912856518,0.8020156621932983,0.005884268786758184,0.0035316930152475834,0.1811833679676056,0.000198876325157471,0.0011833001626655462
120,49,9.770294127520175e-05,0.08741874992847443,0.00023880119260866195,0.002665508538484573,0.3809700906276703,0.4140039086341858,0.006453480571508408,0.10259610414505003,0.001225187093950808,0.004330406431108713
